TIMESTAMP,Pyra1_Wm2_Avg,Pyra2_Wm2_Avg,Pyra3_Wm2_Avg,RECORD,CR1000Temp_C_Avg,DoorOpen_Min,RefCell1_Wm2_Avg,RefCell2_Wm2_Avg,AmbTemp_C_Avg,InvVDVoltage_V_Avg,InvVa_Avg,InvVb_Avg,InvVc_Avg,InvIa_Avg,InvIb_Avg,InvIc_Avg,InvVDCin_Avg,InvIDCin_Avg,InvFreq_Avg,InvPAC_kW_Avg,InvEtot_kWh_Max,InvVPVin_Avg,InvPDC_kW_Avg,InvOpStatus_Avg,InvMainFault_Max,InvDriveFault_Max,InvVoltageFault_Max,InvGridFault_Max,InvTempFault_Max,InvSystemFault_Max,InvSystemWarn_Max,InvPVMStatus_Max,SEWSAmbientTemp_C_Avg,SEWSModuleTemp_C_Avg,SEWSPOAIrrad_Wm2_Avg,PwrMtrIa_Avg,PwrMtrIb_Avg,PwrMtrIc_Avg,PwrMtrFreq_Avg,PwrMtrFreqMin_Min,PwrMtrFreqMax_Max,PwrMtrPhaseRev_Avg,PwrMtrVa_Avg,PwrMtrVb_Avg,PwrMtrVc_Avg,PwrMtrP_kW_Avg,PwrMtrP_kVAR_Avg,PwrMtrP_kVA_Avg,PwrMtrEdel_kWh_Max,PwrMtrErec_kWh_Max,PwrMtrEdel_kVARh_Max,PwrMtrErec_kVARh_Max,PwrMtrPF_Avg,PwrMtrVaTHDMax_Max,PwrMtrVbTHDMax_Max,PwrMtrVcTHDMax_Max,ShuntCurrent_A_Avg_1,ShuntCurrent_A_Avg_2,ShuntCurrent_A_Avg_3,ShuntCurrent_A_Avg_4,ShuntCurrent_A_Avg_5,ShuntCurrent_A_Avg_6,ShuntCurrent_A_Avg_7,ShuntPDC_kW_Avg_1,ShuntPDC_kW_Avg_2,ShuntPDC_kW_Avg_3,ShuntPDC_kW_Avg_4,ShuntPDC_kW_Avg_5,ShuntPDC_kW_Avg_6,ShuntPDC_kW_Avg_7,ShuntEtot_kWh_Max_1,ShuntEtot_kWh_Max_2,ShuntEtot_kWh_Max_3,ShuntEtot_kWh_Max_4,ShuntEtot_kWh_Max_5,ShuntEtot_kWh_Max_6,ShuntEtot_kWh_Max_7,WindSpeedAve_ms,WindDirAve_deg,WindDirStdDev_deg,WindSpeed_ms_Max,WindRef_V_Min,WindHeatStateID_Avg,WindValid_Avg,Battery_V_Min,Battery_A_Avg,Load_A_Avg,ChgState_Min,ChgSource_Min,CkBatt_Max,Qloss_Ah_Max,RTD_C_Avg_1,RTD_C_Avg_2,RTD_C_Avg_3,RTD_C_Avg_4,RTD_C_Avg_5,RTD_C_Avg_6,RTD_C_Avg_7,RTD_C_Avg_8,RTD_C_Avg_9,RTD_C_Avg_10
2015-01-01 00:00:00-05:00,-4.433096,-8.782201,-4.542599,173899,-3.47,0.0,-0.548,-0.04,-2.229,11.75,277.4,276.5,278.1,0.0,0.0,0.0,20.91,0.0,60.14,0.0,758073.0,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.926,-8.42,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.001,0.01,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.087,255.7,11.35,1.7,3.534,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.62,-8.29,-8.68,-8.48,-8.31,-8.66,-8.67,-8.1,-7.542,1.635
2015-01-01 00:01:00-05:00,-4.433096,-8.782201,-4.542599,173900,-3.476,0.0,-0.548,-0.04,-2.099,11.69,277.4,276.5,278.2,0.0,0.0,0.0,20.95,0.0,60.13,0.0,758073.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.881,-8.51,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,0.002,0.01,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.793,265.8,13.19,1.7,3.534,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.61,-8.35,-8.52,-8.18,-8.02,-8.47,-8.4,-7.988,-7.385,1.635
2015-01-01 00:02:00-05:00,-4.433096,-8.782201,-4.542599,173901,-3.493,0.0,-0.55,-0.041,-2.185,11.62,277.4,276.5,278.2,0.0,0.0,0.0,20.99,0.0,60.14,0.0,758073.0,13.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.876,-8.53,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.002,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.722,283.6,18.61,1.1,3.531,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.63,-8.39,-8.47,-8.14,-7.813,-8.38,-8.27,-7.973,-7.366,1.618
2015-01-01 00:03:00-05:00,-4.433096,-8.977362,-4.542599,173902,-3.493,0.0,-0.547,-0.038,-2.261,11.57,277.4,276.5,278.2,0.0,0.0,0.0,20.99,0.0,60.15,0.0,758073.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.019,-8.54,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.001,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.56,297.3,15.04,1.2,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.61,-8.45,-8.45,-8.1,-7.831,-8.38,-8.25,-7.941,-7.367,1.618
2015-01-01 00:04:00-05:00,-4.6695275,-9.270102,-4.542599,173903,-3.507,0.0,-0.545,-0.036,-2.391,11.49,277.3,276.5,278.2,0.0,0.0,0.0,21.06,0.0,60.14,0.0,758073.0,13.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.001,-8.56,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.001,0.002,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.543,279.8,13.2,0.8,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.56,-8.45,-8.55,-8.07,-7.799,-8.38,-8.25,-7.973,-7.449,1.539
2015-01-01 00:05:00-05:00,-4.7877436,-9.465262,-4.879088,173904,-3.513,0.0,-0.543,-0.035,-2.473,11.49,277.4,276.4,278.2,0.0,0.0,0.0,20.91,0.0,60.15,0.0,758073.0,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.963,-8.6,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.001,0.009,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.828,265.4,14.5,1.4,3.534,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.61,-8.45,-8.5,-8.04,-7.781,-8.43,-8.27,-7.973,-7.558,1.539
2015-01-01 00:06:00-05:00,-4.9059596,-9.758001,-4.879088,173905,-3.513,0.0,-0.542,-0.034,-2.505,11.49,277.4,276.6,278.3,0.0,0.0,0.0,21.04,0.0,60.14,0.0,758073.0,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.87,-8.57,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.001,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.715,263.8,16.32,1.2,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.56,-8.45,-8.53,-8.05,-7.781,-8.43,-8.27,-7.973,-7.622,1.539
2015-01-01 00:07:00-05:00,-5.0241756,-9.758001,-4.879088,173906,-3.513,0.0,-0.538,-0.032,-2.565,11.49,277.4,276.7,278.3,0.0,0.0,0.0,20.92,0.0,60.14,0.0,758073.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.742,-8.47,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.001,0.001,0.009,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.883,259.6,14.9,1.4,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.48,-8.41,-8.55,-8.02,-7.781,-8.47,-8.19,-7.956,-7.588,1.539
2015-01-01 00:08:00-05:00,-4.7877436,-9.758001,-4.879088,173907,-3.527,0.0,-0.543,-0.034,-2.444,11.42,277.5,276.6,278.3,0.0,0.0,0.0,21.03,0.0,60.14,0.0,758073.0,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.686,-8.4,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.002,0.009,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.995,257.6,12.2,2.1,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.48,-8.37,-8.55,-8.13,-7.796,-8.49,-8.28,-7.973,-7.528,1.539
2015-01-01 00:09:00-05:00,-4.6695275,-9.660421,-4.879088,173908,-3.536,0.0,-0.542,-0.033,-2.173,11.35,277.5,276.7,278.4,0.0,0.0,0.0,20.99,0.0,60.15,0.0,758073.0,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.679,-8.42,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.001,0.009,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.837,254.2,10.74,2.4,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.53,-8.37,-8.55,-8.08,-7.813,-8.54,-8.35,-7.973,-7.351,1.539
2015-01-01 00:10:00-05:00,-4.433096,-9.270102,-4.6547623,173909,-3.536,0.0,-0.537,-0.029,-1.948,11.34,277.5,276.6,278.2,0.0,0.0,0.0,20.95,0.0,60.14,0.0,758073.0,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.568,-8.35,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.002,0.0,0.002,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.515,252.7,8.16,2.4,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.53,-8.35,-8.52,-7.988,-7.781,-8.45,-8.19,-7.973,-7.105,1.457
2015-01-01 00:11:00-05:00,-4.433096,-9.074941,-4.542599,173910,-3.547,0.0,-0.536,-0.028,-2.05,11.23,277.4,276.6,278.3,0.0,0.0,0.0,20.86,0.0,60.14,0.0,758073.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.693,-8.43,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.002,0.009,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.785,275.6,17.46,1.5,3.533,3.0,-1.0,13.99,0.002,0.596,3.0,2.0,0.0,0.0,-8.55,-8.35,-8.45,-7.956,-7.703,-8.42,-8.17,-7.877,-6.966,1.507
2015-01-01 00:12:00-05:00,-4.433096,-9.074941,-4.542599,173911,-3.556,0.0,-0.536,-0.028,-2.257,11.22,277.3,276.5,278.2,0.0,0.0,0.0,21.06,0.0,60.15,0.0,758073.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.936,-8.47,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,-0.001,0.001,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.053,272.4,14.88,1.7,3.532,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.46,-8.35,-8.44,-7.862,-7.572,-8.36,-8.14,-7.877,-7.059,1.443
2015-01-01 00:13:00-05:00,-4.433096,-9.074941,-4.542599,173912,-3.556,0.0,-0.534,-0.026,-2.186,11.22,277.6,276.5,278.3,0.0,0.0,0.0,20.77,0.0,60.14,0.0,758073.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.02,-8.48,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.002,-0.001,0.002,0.009,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.392,259.0,16.76,2.4,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.45,-8.38,-8.36,-7.781,-7.526,-8.36,-8.11,-7.909,-7.001,1.443
2015-01-01 00:14:00-05:00,-4.433096,-9.074941,-4.542599,173913,-3.556,0.0,-0.53,-0.022,-2.018,11.22,277.5,276.6,278.3,0.0,0.0,0.0,21.14,0.0,60.14,0.0,758073.0,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.817,-8.43,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.002,0.0,0.0,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.66,247.0,8.22,2.4,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.42,-8.29,-8.36,-7.781,-7.476,-8.28,-7.994,-7.892,-6.902,1.443
2015-01-01 00:15:00-05:00,-4.433096,-8.879782,-4.542599,173914,-3.556,0.0,-0.526,-0.018,-1.793,11.17,277.5,276.5,278.2,0.0,0.0,0.0,21.06,0.0,60.14,0.0,758073.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.624,-8.34,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,274.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.001,0.011,0.003,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.762,255.5,7.818,2.7,3.533,3.0,-1.0,13.99,0.002,0.59,3.0,2.0,0.0,0.0,-8.42,-8.28,-8.36,-7.764,-7.494,-8.26,-7.979,-7.828,-6.647,1.443
2015-01-01 00:16:00-05:00,-4.433096,-8.587042,-4.3182735,173915,-3.568,0.0,-0.527,-0.019,-1.577,11.08,276.9,276.0,277.8,0.0,0.0,0.0,20.98,0.0,60.15,0.0,758073.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.819,-8.29,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.2,275.4,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.002,0.0,0.0,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.607,258.8,28.74,2.7,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-8.38,-8.26,-8.23,-7.604,-7.398,-8.13,-7.883,-7.749,-6.391,1.443
2015-01-01 00:17:00-05:00,-4.433096,-8.489461,-4.2061105,173916,-3.578,0.0,-0.528,-0.02,-1.611,11.08,276.9,275.7,277.7,0.0,0.0,0.0,20.94,0.0,60.15,0.0,758073.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.657,-8.05,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.0,275.2,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.001,0.01,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.388,277.1,8.9,2.1,3.533,3.0,-1.0,13.99,0.002,0.59,3.0,2.0,0.0,0.0,-8.16,-8.16,-8.07,-7.412,-7.206,-7.991,-7.642,-7.589,-6.315,1.443
2015-01-01 00:18:00-05:00,-4.433096,-8.489461,-4.2061105,173917,-3.579,0.0,-0.529,-0.02,-1.834,11.07,276.9,275.9,277.8,0.0,0.0,0.0,20.99,0.0,60.15,0.0,758073.0,12.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.751,-7.961,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.0,275.8,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.001,0.009,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.267,289.1,13.41,2.0,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-7.999,-8.11,-7.991,-7.38,-7.206,-7.959,-7.595,-7.604,-6.294,1.443
2015-01-01 00:19:00-05:00,-4.433096,-8.587042,-4.3182735,173918,-3.579,0.0,-0.525,-0.016,-1.955,10.98,277.0,275.9,277.8,0.0,0.0,0.0,21.12,0.0,60.15,0.0,758073.0,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.828,-7.883,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,-0.001,0.002,0.009,0.003,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.908,300.8,9.4,1.4,3.532,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-7.874,-8.05,-7.973,-7.398,-7.206,-7.959,-7.595,-7.653,-6.309,1.443
2015-01-01 00:20:00-05:00,-4.433096,-8.782201,-4.542599,173919,-3.579,0.0,-0.523,-0.014,-2.045,10.95,276.9,276.0,277.9,0.0,0.0,0.0,20.93,0.0,60.14,0.0,758073.0,12.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.071,-7.994,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.1,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.002,-0.001,0.001,0.008,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.748,283.8,12.44,1.4,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-7.874,-8.07,-7.973,-7.462,-7.206,-7.991,-7.642,-7.703,-6.408,1.443
2015-01-01 00:21:00-05:00,-4.551312,-9.074941,-4.542599,173920,-3.579,0.0,-0.521,-0.012,-2.031,10.95,276.8,276.1,277.9,0.0,0.0,0.0,21.04,0.0,60.15,0.0,758073.0,12.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.21,-8.03,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.2,275.8,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.001,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.952,296.4,12.11,1.3,3.533,3.0,-1.0,13.99,0.002,0.589,3.0,2.0,0.0,0.0,-7.924,-8.16,-7.973,-7.526,-7.206,-7.991,-7.659,-7.735,-6.44,1.396
2015-01-01 00:22:00-05:00,-4.7877436,-9.3676815,-4.879088,173921,-3.579,0.0,-0.519,-0.01,-2.096,10.95,276.9,276.0,277.8,0.0,0.0,0.0,20.99,0.0,60.14,0.0,758073.0,12.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.324,-8.02,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.0,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.001,0.01,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.89,294.8,12.35,1.3,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-7.874,-8.18,-7.973,-7.557,-7.206,-7.991,-7.691,-7.7,-6.522,1.347
2015-01-01 00:23:00-05:00,-4.7877436,-9.465262,-4.879088,173922,-3.579,0.0,-0.517,-0.008,-2.114,10.92,277.1,276.1,277.9,0.0,0.0,0.0,20.99,0.0,60.14,0.0,758073.0,12.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.42,-8.06,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.6,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.001,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,1.017,306.6,16.15,1.8,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-7.97,-8.26,-7.973,-7.589,-7.238,-7.991,-7.645,-7.717,-6.536,1.347
2015-01-01 00:24:00-05:00,-4.7877436,-9.562841,-4.879088,173923,-3.579,0.0,-0.516,-0.007,-2.178,10.81,277.0,276.1,278.0,0.0,0.0,0.0,20.9,0.0,60.14,0.0,758073.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.528,-8.14,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.7,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.001,-0.002,0.0,0.001,0.009,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.837,300.6,20.25,1.2,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.02,-8.31,-7.973,-7.589,-7.334,-7.991,-7.691,-7.781,-6.55,1.347
2015-01-01 00:25:00-05:00,-5.0241756,-9.758001,-4.879088,173924,-3.579,0.0,-0.515,-0.006,-2.206,10.81,277.2,276.0,277.9,0.0,0.0,0.0,20.89,0.0,60.21,0.0,758073.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.536,-8.11,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.3,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.001,0.01,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.742,260.3,19.7,1.1,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.1,-8.35,-8.05,-7.639,-7.398,-8.07,-7.79,-7.781,-6.635,1.347
2015-01-01 00:26:00-05:00,-5.142391,-9.855581,-4.991251,173925,-3.579,0.0,-0.514,-0.005,-2.349,10.76,277.1,276.2,278.1,0.0,0.0,0.0,21.0,0.0,60.19,0.0,758073.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.473,-8.14,-0.038,0.0,0.0,0.0,60.0,59.9,62.9,0.0,274.0,273.9,276.0,0.0,0.0,0.0,350.0,721347.0,28359.0,65230.0,0.0,0.0,0.0,0.0,-0.002,-0.002,0.001,0.001,0.01,0.003,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,11754.0,11696.0,11898.0,10092.0,10063.0,8216.0,0.577,266.4,12.39,1.3,3.533,3.0,-1.0,13.99,0.002,0.588,3.0,2.0,0.0,0.0,-8.21,-8.43,-8.17,-7.813,-7.526,-8.18,-7.933,-7.877,-6.76,1.347
